color,file_name,file_type,font,is_bold,is_italic,page_number,size,text
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,the matrix of outputs as:
0,sample.pdf,pdf,CMR10,False,False,4,9.962599754333496,Attention(
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496,"Q, K, V"
0,sample.pdf,pdf,CMR10,False,False,4,9.962599754333496, ) = softmax(
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496,QK
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,T
0,sample.pdf,pdf,CMSY10,False,False,4,9.962599754333496,√
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496,d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,CMR10,False,False,4,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496,V
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,(1)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.987475395202637,The two most commonly used attention functions are additive attention [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,2
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.987475395202637,"], and dot-product (multi-"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.972557067871094,"plicative) attention. Dot-product attention is identical to our algorithm, except for the scaling factor"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.007330894470215,of
0,sample.pdf,pdf,CMR7,False,False,4,6.973800182342529,1
0,sample.pdf,pdf,CMSY7,False,False,4,6.973800182342529,√
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,d
0,sample.pdf,pdf,CMMI5,False,False,4,4.981299877166748,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.007330894470215, . Additive attention computes the compatibility function using a feed-forward network with
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.061732292175293,"a single hidden layer. While the two are similar in theoretical complexity, dot-product attention is"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.887598037719727,"much faster and more space-efﬁcient in practice, since it can be implemented using highly optimized"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,matrix multiplication code.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.992443084716797,While for small values of
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.992443084716797," the two mechanisms perform similarly, additive attention outperforms"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.987475395202637,dot product attention without scaling for larger values of
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.987475395202637, [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,3
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.987475395202637,]. We suspect that for large values of
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496,d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.89261531829834,", the dot products grow large in magnitude, pushing the softmax function into regions where it has"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,extremely small gradients
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,6.973800182342529, 
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,6.973800182342529,4
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,". To counteract this effect, we scale the dot products by"
0,sample.pdf,pdf,CMR7,False,False,4,6.973800182342529,1
0,sample.pdf,pdf,CMSY7,False,False,4,6.973800182342529,√
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,d
0,sample.pdf,pdf,CMMI5,False,False,4,4.981299877166748,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496, .
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,4,9.962599754333496,3.2.2
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,4,9.962599754333496,Multi-Head Attention
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.037040710449219,Instead of performing a single attention function with
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,6.973800182342529,model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.037040710449219,"-dimensional keys, values and queries,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.95761775970459,"we found it beneﬁcial to linearly project the queries, keys and values"
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, h
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.95761775970459," times with different, learned"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.982504844665527,linear projections to
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.982504844665527,","
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.982504844665527, and
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,v
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.982504844665527," dimensions, respectively. On each of these projected versions of"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.947644233703613,"queries, keys and values we then perform the attention function in parallel, yielding"
0,sample.pdf,pdf,CMMI10,False,False,4,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,4,6.973800182342529,v
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.947644233703613,-dimensional
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,10.061732292175293,"output values. These are concatenated and once again projected, resulting in the ﬁnal values, as"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,depicted in Figure 2.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.982504844665527,Multi-head attention allows the model to jointly attend to information from different representation
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,"subspaces at different positions. With a single attention head, averaging inhibits this."
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,5.97760009765625,4
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.876283645629883,"To illustrate why the dot products get large, assume that the components of"
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, q
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.876283645629883, and
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.876283645629883, are independent random
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934,variables with mean
0,sample.pdf,pdf,CMR9,False,False,4,8.966400146484375, 0
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934, and variance
0,sample.pdf,pdf,CMR9,False,False,4,8.966400146484375, 1
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934,". Then their dot product,"
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, q
0,sample.pdf,pdf,CMSY9,False,False,4,8.966400146484375, ·
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, k
0,sample.pdf,pdf,CMR9,False,False,4,8.966400146484375, =
0,sample.pdf,pdf,CMEX9,False,False,4,8.966400146484375, 
0,sample.pdf,pdf,CMEX9,False,False,4,8.966400146484375,�
0,sample.pdf,pdf,CMMI6,False,False,4,5.97760009765625,d
0,sample.pdf,pdf,CMMI5,False,False,4,4.981299877166748,k
0,sample.pdf,pdf,CMMI6,False,False,4,5.97760009765625,i
0,sample.pdf,pdf,CMR6,False,False,4,5.97760009765625,=1
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, 
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375,q
0,sample.pdf,pdf,CMMI6,False,False,4,5.97760009765625,i
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375,k
0,sample.pdf,pdf,CMMI6,False,False,4,5.97760009765625,i
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934,", has mean"
0,sample.pdf,pdf,CMR9,False,False,4,8.966400146484375, 0
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934, and variance
0,sample.pdf,pdf,CMMI9,False,False,4,8.966400146484375, d
0,sample.pdf,pdf,CMMI6,False,False,4,5.97760009765625,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,8.952940940856934,.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,4,9.962599754333496,4
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,MultiHead(
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,"Q, K, V"
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, ) = Concat(head
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,1
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,", ...,"
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, head
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,h
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,W
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,O
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,where
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, head
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, = Attention(
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,QW
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,Q
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, 
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,", KW"
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, K
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, 
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,", V W"
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, V
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, 
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,Where the projections are parameter matrices
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, W
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,Q
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,∈
0,sample.pdf,pdf,MSBM10,False,False,5,9.962599754333496, R
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,4.981299877166748,model
0,sample.pdf,pdf,CMSY7,False,False,5,6.973800182342529,×
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,CMMI5,False,False,5,4.981299877166748,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,","
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, W
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,K
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,∈
0,sample.pdf,pdf,MSBM10,False,False,5,9.962599754333496, R
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,4.981299877166748,model
0,sample.pdf,pdf,CMSY7,False,False,5,6.973800182342529,×
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,CMMI5,False,False,5,4.981299877166748,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,","
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, W
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,V
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,i
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,∈
0,sample.pdf,pdf,MSBM10,False,False,5,9.962599754333496, R
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,4.981299877166748,model
0,sample.pdf,pdf,CMSY7,False,False,5,6.973800182342529,×
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,CMMI5,False,False,5,4.981299877166748,v
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,and
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, W
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529, 
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,O
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496, 
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,∈
0,sample.pdf,pdf,MSBM10,False,False,5,9.962599754333496, R
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,hd
0,sample.pdf,pdf,CMMI5,False,False,5,4.981299877166748,v
0,sample.pdf,pdf,CMSY7,False,False,5,6.973800182342529,×
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,4.981299877166748,model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,In this work we employ
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, h
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, = 8
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293," parallel attention layers, or heads. For each of these we use"
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,d
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,k
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, d
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,v
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,6.973800182342529,model
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,/h
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, = 64
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.942654609680176,". Due to the reduced dimension of each head, the total computational cost"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,is similar to that of single-head attention with full dimensionality.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,3.2.3
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,Applications of Attention in our Model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,The Transformer uses multi-head attention in three different ways:
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,•
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293," In ""encoder-decoder attention"" layers, the queries come from the previous decoder layer,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,and the memory keys and values come from the output of the encoder. This allows every
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.032095909118652,position in the decoder to attend over all positions in the input sequence. This mimics the
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,typical encoder-decoder attention mechanisms in sequence-to-sequence models such as
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,"[31, 2, 8]."
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,•
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293," The encoder contains self-attention layers. In a self-attention layer all of the keys, values"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.022196769714355,"and queries come from the same place, in this case, the output of the previous layer in the"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.90765380859375,encoder. Each position in the encoder can attend to all positions in the previous layer of the
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,encoder.
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,•
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.887598037719727," Similarly, self-attention layers in the decoder allow each position in the decoder to attend to"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.012289047241211,all positions in the decoder up to and including that position. We need to prevent leftward
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.877554893493652,information ﬂow in the decoder to preserve the auto-regressive property. We implement this
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,inside of scaled dot-product attention by masking out (setting to
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496, −∞
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,) all values in the input
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,of the softmax which correspond to illegal connections. See Figure 2.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,3.3
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,Position-wise Feed-Forward Networks
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,"In addition to attention sub-layers, each of the layers in our encoder and decoder contains a fully"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.007330894470215,"connected feed-forward network, which is applied to each position separately and identically. This"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,consists of two linear transformations with a ReLU activation in between.
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,FFN(
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,x
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,) = max(0
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,", xW"
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,1
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, +
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, b
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,1
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,W
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,2
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, +
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, b
0,sample.pdf,pdf,CMR7,False,False,5,6.973800182342529,2
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,(2)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,"While the linear transformations are the same across different positions, they use different parameters"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,from layer to layer. Another way of describing this is as two convolutions with kernel size 1.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,The dimensionality of input and output is
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,6.973800182342529,model
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, = 512
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,", and the inner-layer has dimensionality"
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,d
0,sample.pdf,pdf,CMMI7,False,False,5,6.973800182342529,ff
0,sample.pdf,pdf,CMR10,False,False,5,9.962599754333496, = 2048
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,3.4
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,Embeddings and Softmax
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,"Similarly to other sequence transduction models, we use learned embeddings to convert the input"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,tokens and output tokens to vectors of dimension
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,6.973800182342529,model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,. We also use the usual learned linear transfor-
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.982504844665527,mation and softmax function to convert the decoder output to predicted next-token probabilities. In
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.9176664352417,"our model, we share the same weight matrix between the two embedding layers and the pre-softmax"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,"linear transformation, similar to ["
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,24
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,"]. In the embedding layers, we multiply those weights by"
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496, 
0,sample.pdf,pdf,CMSY10,False,False,5,9.962599754333496,√
0,sample.pdf,pdf,CMMI10,False,False,5,9.962599754333496,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,6.973800182342529,model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,3.5
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,5,9.962599754333496,Positional Encoding
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.862470626831055,"Since our model contains no recurrence and no convolution, in order for the model to make use of the"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.9126615524292,"order of the sequence, we must inject some information about the relative or absolute position of the"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,10.061732292175293,"tokens in the sequence. To this end, we add ""positional encodings"" to the input embeddings at the"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,5,9.962599754333496,5
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,"Table 1: Maximum path lengths, per-layer complexity and minimum number of sequential operations"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.987475395202637,for different layer types.
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, n
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.987475395202637," is the sequence length,"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.987475395202637," is the representation dimension,"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.987475395202637, is the kernel
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,size of convolutions and
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, r
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496, the size of the neighborhood in restricted self-attention.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Layer Type
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Complexity per Layer
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Sequential
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Maximum Path Length
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Operations
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Self-Attention
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, 
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496,·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(1)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(1)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Recurrent
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
